id_catalogo_bien_servicio,id_catalogo_bien_servicio_padre,codigo,codigo_completo,nombre,nivel,id_bien_servicio_tipo,estado,revision,id_arai,sincronizar
10002405,5953,5187,2.5.1.05187,GLICINA,4,C,AC,,,N
10002406,5953,5188,2.5.1.05188,ACIDO SALICILICO,4,C,AC,,,N
10002407,5953,5189,2.5.1.05189,ACIDO UROCANICO,4,C,AC,,,N
10002408,5953,5190,2.5.1.05190,ANFOTERICINA B,4,C,AC,,,N
10002409,5953,5191,2.5.1.05191,BENCIDINA,4,C,AC,,,N
10002410,5953,5192,2.5.1.05192,SODIO,4,C,AC,,,N
10002411,5953,5196,2.5.1.05196,D(+)ARABITOL,4,C,AC,,,N
10002412,5953,5197,2.5.1.05197,D+GLUCOSAMINA,4,C,AC,,,N
10002413,5953,5198,2.5.1.05198,FOSFATO TRISODICO,4,C,AC,,,N
10002414,5953,5199,2.5.1.05199,GLUTAMINA,4,C,AC,,,N
10002415,5953,5200,2.5.1.05200,CLORANFENICOL,4,C,AC,,,N
10002416,5953,5201,2.5.1.05201,SODIO,4,C,AC,,,N
10002417,5953,5202,2.5.1.05202,HEXACLORO PLAHINIC IV,4,C,AC,,,N
10002418,5953,5203,2.5.1.05203,HEXAMETHYLDISILAZANE,4,C,AC,,,N
10002419,5953,5206,2.5.1.05206,ACIDO BUTIRICO,4,C,AC,,,N
10002420,5953,5207,2.5.1.05207,ACIDO LACTICO,4,C,AC,,,N
10002421,5953,5208,2.5.1.05208,ACIDO N-VALERICO,4,C,AC,,,N
10002422,5953,5209,2.5.1.05209,SODIO,4,C,AC,,,N
10002423,5953,5211,2.5.1.05211,SODIO,4,C,AC,,,N
10002424,5953,5214,2.5.1.05214,ACIDO OLEICO,4,C,AC,,,N
10002425,5953,5221,2.5.1.05221,PLATA,4,C,AC,,,N
10002426,5953,5222,2.5.1.05222,GLUCOSA,4,C,AC,,,N
10002427,5953,5223,2.5.1.05223,SODIO,4,C,AC,,,N
10002428,5953,5224,2.5.1.05224,AMONIO,4,C,AC,,,N
10002429,5953,5225,2.5.1.05225,POTASIO,4,C,AC,,,N
10002430,5953,5228,2.5.1.05228,HIDROXILAMINA,4,C,AC,,,N
10002431,5953,5229,2.5.1.05229,O-FENANTROLINA,4,C,AC,,,N
10002432,5953,5230,2.5.1.05230,DIFENILCARBACIDA,4,C,AC,,,N
10002433,5953,5231,2.5.1.05231,AMONIO,4,C,AC,,,N
10002434,5953,5233,2.5.1.05233,POTASIO,4,C,AC,,,N
10002435,5953,5234,2.5.1.05234,AMONIO,4,C,AC,,,N
10002436,5953,5238,2.5.1.05238,CAPREOMICINA,4,C,AC,,,N
10002437,5953,5239,2.5.1.05239,CEFALORIDINA,4,C,AC,,,N
10002438,5953,5240,2.5.1.05240,HIERRO AMONIACAL,4,C,AC,,,N
10002439,5953,5241,2.5.1.05241,SULFATO AMONICO FERROSO,4,C,AC,,,N
10002440,5953,5242,2.5.1.05242,ACIDO FTALICO,4,C,AC,,,N
10002441,5953,5243,2.5.1.05243,CUPFERRON,4,C,AC,,,N
10002442,5953,5244,2.5.1.05244,N-PENTANO,4,C,AC,,,N
10002443,5953,5245,2.5.1.05245,CLORAMINA T,4,C,AC,,,N
10002444,5953,5247,2.5.1.05247,BENZALCONIO,4,C,AC,,,N
10002445,5953,5248,2.5.1.05248,COLINA,4,C,AC,,,N
10002446,5953,5249,2.5.1.05249,CYCLOHEXIMIDE,4,C,AC,,,N
10002447,5953,5258,2.5.1.05258,D-GLUCONICO,4,C,AC,,,N
10002448,5953,5259,2.5.1.05259,D(-)RIBOSE X,4,C,AC,,,N
10002449,5953,5264,2.5.1.05264,ALCOHOL ALILICO,4,C,AC,,,N
10002450,5953,5270,2.5.1.05270,INDICADOR BIOLOGICO,4,C,AC,,,N
10002451,5953,5277,2.5.1.05277,LIDOCAINA,4,C,AC,,,N
10002452,5953,5285,2.5.1.05285,RELAJANTE MUSCULAR VETERINARIO,4,C,AC,,,N
10002453,5953,5308,2.5.1.05308,RESORSINA,4,C,AC,,,N
10002454,5953,5309,2.5.1.05309,ALUMBRE DE HIERRO,4,C,AC,,,N
10002455,5953,5310,2.5.1.05310,COLORANTE P/ PAP EA,4,C,AC,,,N
10002456,5953,5311,2.5.1.05311,COLORANTE P/ PAP ORANGE G,4,C,AC,,,N
10002457,5953,5312,2.5.1.05312,COLORANTE HEMATOXILINA ALCOHOL,4,C,AC,,,N
10002458,5953,5313,2.5.1.05313,COLORANTE ALCIAN BLUE,4,C,AC,,,N
10002459,5953,5315,2.5.1.05315,COLORANTE FUCSINA ACIDA,4,C,AC,,,N
10002460,5953,5316,2.5.1.05316,COLORANTE VERDE LUZ,4,C,AC,,,N
10002461,5953,5317,2.5.1.05317,COLORANTE FUCSINA BASICA,4,C,AC,,,N
10002462,5953,5318,2.5.1.05318,COLORANTE AZUL DE ANILINA,4,C,AC,,,N
10002463,5953,5319,2.5.1.05319,BALSAMO DE CANADA,4,C,AC,,,N
10002464,5953,5320,2.5.1.05320,FUCSINA BASICA,4,C,AC,,,N
10002465,5953,5322,2.5.1.05322,SODIO,4,C,AC,,,N
10002466,5953,5325,2.5.1.05325,METILCICLOHEXANO,4,C,AC,,,N
10002467,5953,5326,2.5.1.05326,MICOTOXINAS,4,C,AC,,,N
10002468,5953,5327,2.5.1.05327,UREA,4,C,AC,,,N
10002469,5953,5328,2.5.1.05328,METILPARABENO,4,C,AC,,,N
10002470,5953,5329,2.5.1.05329,CULTIVO CELULAR,4,C,AC,,,N
10002471,5953,5330,2.5.1.05330,SODIO,4,C,AC,,,N
10002472,5953,5337,2.5.1.05337,ORNITINA,4,C,AC,,,N
10002473,5953,5338,2.5.1.05338,OCTADECIL,4,C,AC,,,N
10002474,5953,5339,2.5.1.05339,PENTANODECANO,4,C,AC,,,N
10002475,5953,5340,2.5.1.05340,NITROMETANO,4,C,AC,,,N
10002476,5953,5341,2.5.1.05341,NAFTILETILENDIAMINA,4,C,AC,,,N
10002477,5953,5344,2.5.1.05344,MEZCLA DE ESTANDARES,4,C,AC,,,N
10002478,5953,5345,2.5.1.05345,PAPAVERINA,4,C,AC,,,N
10002479,5953,5351,2.5.1.05351,ACIDO BORICO,4,C,AC,,,N
10002480,5953,5352,2.5.1.05352,ACIDO SULFAMICO,4,C,AC,,,N
10002481,5953,5353,2.5.1.05353,CALCIO,4,C,AC,,,N
10002482,5953,5356,2.5.1.05356,HIDROXILAMINA,4,C,AC,,,N
10002483,5953,5357,2.5.1.05357,SODIO,4,C,AC,,,N
10002484,5953,5358,2.5.1.05358,BARIO,4,C,AC,,,N
10002485,5953,5359,2.5.1.05359,AZIDA DEXTROSA,4,C,AC,,,N
10002486,5953,5360,2.5.1.05360,CLORURO CUPROSO,4,C,AC,,,N
10002487,5953,5361,2.5.1.05361,NIQUEL,4,C,AC,,,N
10002488,5953,5362,2.5.1.05362,FOSFATO DISODICO,4,C,AC,,,N
10002489,5953,5366,2.5.1.05366,BENCILO,4,C,AC,,,N
10002490,5953,5367,2.5.1.05367,CERA AUTOEMULSIONABLE ANIONICA,4,C,AC,,,N
10002491,5953,5368,2.5.1.05368,DICLORHIDRATO ORTO-TOLUIDINA,4,C,AC,,,N
10002492,5953,5370,2.5.1.05370,BELE?O,4,C,AC,,,N
10002493,5953,5371,2.5.1.05371,SAL DE ROCHELLE,4,C,AC,,,N
10002494,5953,5372,2.5.1.05372,EXTRACTO FLUIDO DE CARQUEJA,4,C,AC,,,N
10002495,5953,5373,2.5.1.05373,GOMENOL,4,C,AC,,,N
10002496,5953,5375,2.5.1.05375,CREMA ENJUAGUE BASE,4,C,AC,,,N
10002497,5953,5377,2.5.1.05377,MENTOL CRISTAL,4,C,AC,,,N
10002498,5953,5379,2.5.1.05379,ACEITE DE HIGADO DE BACALAO,4,C,AC,,,N
10002499,5953,5381,2.5.1.05381,EXTRACTO DE NARANJA DULCE,4,C,AC,,,N
10002500,5953,5382,2.5.1.05382,ALUMBRE,4,C,AC,,,N
10002501,5953,5383,2.5.1.05383,GUAYACOL,4,C,AC,,,N
10002502,5953,5384,2.5.1.05384,ALCANFOR,4,C,AC,,,N
10002503,5953,5385,2.5.1.05385,ACIDO ESTEARICO,4,C,AC,,,N
10002504,5953,5386,2.5.1.05386,AGUA DE CAL,4,C,AC,,,N
10002505,5953,5387,2.5.1.05387,TIMOL CRISTAL,4,C,AC,,,N
10002506,5953,5388,2.5.1.05388,PODOFILINA,4,C,AC,,,N
10002507,5953,5389,2.5.1.05389,ACEITE DE RICINO,4,C,AC,,,N
10002508,5953,5392,2.5.1.05392,RESORCINA,4,C,AC,,,N
10002509,5953,5394,2.5.1.05394,ACIDO GLICOLICO,4,C,AC,,,N
10002510,5953,5395,2.5.1.05395,BELLADONA,4,C,AC,,,N
10002511,5953,5396,2.5.1.05396,METILO,4,C,AC,,,N
10002512,5953,5397,2.5.1.05397,MANTECA DE CACAO,4,C,AC,,,N
10002513,5953,5398,2.5.1.05398,AMONIO,4,C,AC,,,N
10002514,5953,5399,2.5.1.05399,EXTRACTO DE BOLDO,4,C,AC,,,N
10002515,5953,5401,2.5.1.05401,EXTRACTO DE POLIGALA,4,C,AC,,,N
10002516,5953,5402,2.5.1.05402,EXTRACTO DE ALCACHOFA,4,C,AC,,,N
10002517,5953,5406,2.5.1.05406,PERCLORURO FERROSO,4,C,AC,,,N
10002518,5953,5411,2.5.1.05411,FLUORESCEINA,4,C,AC,,,N
10002519,5953,5418,2.5.1.05418,AZUL BRILLANTE DE CRESILO,4,C,AC,,,N
10002520,5953,5419,2.5.1.05419,POTASIO,4,C,AC,,,N
10002521,5953,5430,2.5.1.05430,N-HEXANO,4,C,AC,,,N
10002522,5953,5453,2.5.1.05453,NAFTALENO,4,C,AC,,,N
10002523,5953,5470,2.5.1.05470,ZINC METALICO,4,C,AC,,,N
10002524,5953,5475,2.5.1.05475,BACTO GLICEROL,4,C,AC,,,N
10002525,5953,5480,2.5.1.05480,BRONCE ACTIVADOR,4,C,AC,,,N
10002526,5953,5482,2.5.1.05482,MAGNESIO,4,C,AC,,,N
10002527,5953,5483,2.5.1.05483,PLOMO,4,C,AC,,,N
10002528,5953,5484,2.5.1.05484,RESORCINOL METADIOXIBENCENO,4,C,AC,,,N
10002529,5953,5485,2.5.1.05485,ANTIMONIO,4,C,AC,,,N
10002530,5953,5486,2.5.1.05486,PLOMO,4,C,AC,,,N
10002531,5953,5487,2.5.1.05487,ALUMINIO,4,C,AC,,,N
10002532,5953,5488,2.5.1.05488,ZINC,4,C,AC,,,N
10002533,5953,5489,2.5.1.05489,MAGNESIO,4,C,AC,,,N
10002534,5953,5495,2.5.1.05495,NITRAVER,4,C,AC,,,N
10002535,5953,5496,2.5.1.05496,ESTERES,4,C,AC,,,N
10002536,5953,5497,2.5.1.05497,PERSULFATO POTASIO,4,C,AC,,,N
10002537,5953,5498,2.5.1.05498,MOLIBDOVANADATO,4,C,AC,,,N
10002538,5953,5500,2.5.1.05500,AGUA DE BROMO,4,C,AC,,,N
10002539,5953,5501,2.5.1.05501,BENZOL,4,C,AC,,,N
10002540,5953,5519,2.5.1.05519,ACENAFTILENO,4,C,AC,,,N
10002541,5953,5522,2.5.1.05522,FENANTRENO,4,C,AC,,,N
10002542,5953,5523,2.5.1.05523,BENZO,4,C,AC,,,N
10002543,5953,5529,2.5.1.05529,GRISENO,4,C,AC,,,N
10002544,5953,5530,2.5.1.05530,DIBENZO (AH) ANTRACENO,4,C,AC,,,N
10002545,5953,5532,2.5.1.05532,PIRENO,4,C,AC,,,N
10002546,5953,5533,2.5.1.05533,INDENO,4,C,AC,,,N
10002547,5953,5535,2.5.1.05535,POTASIO,4,C,AC,,,N
10002548,5953,5536,2.5.1.05536,PROPANAL,4,C,AC,,,N
10002549,5953,5537,2.5.1.05537,MEZCLA QUIMICA,4,C,AC,,,N
10002550,5953,5542,2.5.1.05542,KIT DE COLORACION,4,C,AC,,,N
10002551,5953,5545,2.5.1.05545,SODIO,4,C,AC,,,N
10002552,5953,5548,2.5.1.05548,CLOROACETOFENONA,4,C,AC,,,N
10002553,5953,5550,2.5.1.05550,IODOFORMO,4,C,AC,,,N
10002554,5953,5552,2.5.1.05552,HIDROLIZADO DE LACTOALBUMINA,4,C,AC,,,N
10002555,5953,5556,2.5.1.05556,ACIDO BARBITURICO,4,C,AC,,,N
10002556,5953,5558,2.5.1.05558,SODIO BARBITAL,4,C,AC,,,N
10002557,5953,5560,2.5.1.05560,BALSAMO DE PERU,4,C,AC,,,N
10002558,5953,5562,2.5.1.05562,SAL DE TETRAZOLIO,4,C,AC,,,N
10002559,5953,5566,2.5.1.05566,PARAFORMALDEHIDO,4,C,AC,,,N
10002560,5953,5578,2.5.1.05578,SILICIO,4,C,AC,,,N
10002561,5953,5579,2.5.1.05579,CIRCONIO- NIQUEL,4,C,AC,,,N
10002562,5953,5611,2.5.1.05611,FORBOL MIRISTATO ACETATO,4,C,AC,,,N
10002563,5953,5614,2.5.1.05614,DIMETIL-BENZANTRACENO,4,C,AC,,,N
10002564,5953,5642,2.5.1.05642,BUTANOL,4,C,AC,,,N
10002565,5953,5643,2.5.1.05643,SODIO,4,C,AC,,,N
10002566,5953,5644,2.5.1.05644,ACIDO CROMICO,4,C,AC,,,N
10002567,5953,5645,2.5.1.05645,ACIDO FLUORHIDRICO,4,C,AC,,,N
10002568,5953,5646,2.5.1.05646,COBRE,4,C,AC,,,N
10002569,5953,5647,2.5.1.05647,SULFATO CROMICO,4,C,AC,,,N
10002570,5953,5654,2.5.1.05654,ACIDO OXALICO,4,C,AC,,,N
10002571,5953,5662,2.5.1.05662,POTASIO,4,C,AC,,,N
10002572,5953,5663,2.5.1.05663,POTASIO,4,C,AC,,,N
10002576,5953,5670,2.5.1.05670,ETER SULFURICO,4,C,AC,,,N
10002577,5953,5676,2.5.1.05676,BRONCE PASIVADOR,4,C,AC,,,N
10002578,5953,5685,2.5.1.05685,BACTO NUTRIENT BROTH,4,C,AC,,,N
10002579,5953,5698,2.5.1.05698,PATRON P/TEST DE DETERMINACION,4,C,AC,,,N
10002580,5953,5699,2.5.1.05699,OXIDO DE ALUMINIO,4,C,AC,,,N
10002581,5953,5701,2.5.1.05701,AGUA APIROGENA,4,C,AC,,,N
10002582,5953,5706,2.5.1.05706,DESPROTEINIZANTE P/LIMPIEZA,4,C,AC,,,N
10002583,5953,5720,2.5.1.05720,BUTILGLICOL,4,C,AC,,,N
10002584,5953,5721,2.5.1.05721,BALSAMO SINTETICO,4,C,AC,,,N
10002585,5953,5737,2.5.1.05737,COLORANTE MAY GRUNWALD,4,C,AC,,,N
10002586,5953,5739,2.5.1.05739,PLACAS INMUNIDIFUSION RADIAL,4,C,AC,,,N
10002587,5953,5744,2.5.1.05744,ACIDO CICLOHEXILENDINITRILOTET,4,C,AC,,,N
10002588,5953,5747,2.5.1.05747,SODIO,4,C,AC,,,N
10002589,5953,5757,2.5.1.05757,ACIDO ACETICO ANHIDRO,4,C,AC,,,N
10002590,5953,5768,2.5.1.05768,ACIDO SULFANILICO,4,C,AC,,,N
10002591,5953,5775,2.5.1.05775,SODA ASBESTO,4,C,AC,,,N
10002592,5953,5782,2.5.1.05782,CLORURO ESTAÑOSO,4,C,AC,,,N
10002593,5953,5790,2.5.1.05790,ETER ANESTESICO,4,C,AC,,,N
10002594,5953,5797,2.5.1.05797,TETRACLORO ETILENO,4,C,AC,,,N
10002595,5953,5814,2.5.1.05814,KIT PURIFICACION DE ADN,4,C,AC,,,N
10002596,5953,5817,2.5.1.05817,THIMEROSAL,4,C,AC,,,N
10002597,5953,5818,2.5.1.05818,SILICA,4,C,AC,,,N
10002598,5953,5820,2.5.1.05820,L-GLUTAMINA,4,C,AC,,,N
10002599,5953,5821,2.5.1.05821,MYCOSTATIN,4,C,AC,,,N
10002600,5953,5822,2.5.1.05822,COLESTEROL,4,C,AC,,,N
10002601,5953,5825,2.5.1.05825,EMULFOGENE,4,C,AC,,,N
10002602,5953,5826,2.5.1.05826,KIT LIPOSOMA,4,C,AC,,,N
10002603,5953,5831,2.5.1.05831,AC. ETILDIAMINOTETRAACETICO,4,C,AC,,,N
10002604,5953,5848,2.5.1.05848,D GLUCITOL,4,C,AC,,,N
10002605,5953,5849,2.5.1.05849,D(+) CELOBIOSA,4,C,AC,,,N
10002606,5953,5850,2.5.1.05850,D-CICLOSERINA,4,C,AC,,,N
10002607,5953,5857,2.5.1.05857,SODIO,4,C,AC,,,N
10002608,5953,5866,2.5.1.05866,FENOFTALEINA,4,C,AC,,,N
10002609,5953,5868,2.5.1.05868,CYCLOSPORIN A,4,C,AC,,,N
10002610,5953,5869,2.5.1.05869,CREATINA,4,C,AC,,,N
10002611,5953,5871,2.5.1.05871,SODIO,4,C,AC,,,N
10002612,5953,5878,2.5.1.05878,POTASIO,4,C,AC,,,N
10002613,5953,5880,2.5.1.05880,SAL SODICA,4,C,AC,,,N
10002614,5953,5882,2.5.1.05882,MERCURIO,4,C,AC,,,N
10002615,5953,5883,2.5.1.05883,CETOL CRISTAL,4,C,AC,,,N
10002616,5953,5884,2.5.1.05884,CETOL NOGAL,4,C,AC,,,N
10002617,5953,5897,2.5.1.05897,AMICACINA,4,C,AC,,,N
10002618,5953,5899,2.5.1.05899,ACIDO PIRUVICO,4,C,AC,,,N
10002619,5953,5928,2.5.1.05928,BACTO AGAR,4,C,AC,,,N
10002620,5953,5929,2.5.1.05929,HEMINA BOVINA,4,C,AC,,,N
10002621,5953,5947,2.5.1.05947,SIST.PURIFICACION RAPIDA PCR,4,C,AC,,,N
10002622,5953,5948,2.5.1.05948,SIST.EXTRACC. DE GEL RAPIDA,4,C,AC,,,N
10002623,5953,5949,2.5.1.05949,CROMATO FENIL-SEFAROSO,4,C,AC,,,N
10002624,5953,5951,2.5.1.05951,SODIO,4,C,AC,,,N
10002625,5953,5952,2.5.1.05952,CROMATO SEFAROSO (SP),4,C,AC,,,N
10002626,5953,5953,2.5.1.05953,CROMATO SEFAROSO (DEAE),4,C,AC,,,N
10002627,5953,5954,2.5.1.05954,SODIO,4,C,AC,,,N
10002628,5953,5955,2.5.1.05955,FENOL-CLOROFORMO-ISOAMILICO,4,C,AC,,,N
10002629,5953,5962,2.5.1.05962,KIT DE DETECCION DIG-DNA,4,C,AC,,,N
10002630,5953,5963,2.5.1.05963,SULFATO DIHIDROESTREPTOMIC.,4,C,AC,,,N
10002631,5953,5965,2.5.1.05965,FIJADOR RADIOGRAFICO GBX,4,C,AC,,,N
10002632,5953,5973,2.5.1.05973,DEXTRINA,4,C,AC,,,N
10002633,5953,5987,2.5.1.05987,2-KETO-D-ACIDO GLUCONICO,4,C,AC,,,N
10002634,5953,5988,2.5.1.05988,IGEPAL CA-630,4,C,AC,,,N
10002635,5953,5989,2.5.1.05989,L-ASPARAGINA,4,C,AC,,,N
10002636,5953,5990,2.5.1.05990,LAUROYL SARCOSINA,4,C,AC,,,N
10002637,5953,5992,2.5.1.05992,L-DOPA,4,C,AC,,,N
10002638,5953,5993,2.5.1.05993,L-ISOLEUCINA,4,C,AC,,,N
10002639,5953,5994,2.5.1.05994,LITICASA,4,C,AC,,,N
10002640,5953,5995,2.5.1.05995,L-TIROSINA,4,C,AC,,,N
10002641,5953,5996,2.5.1.05996,L-TRIPTOFANO,4,C,AC,,,N
10002642,5953,5999,2.5.1.05999,ACIDO SULFONICO (ABTS),4,C,AC,,,N
10002643,5953,6001,2.5.1.06001,FOSFATO BR-CL-INDOLIL (BCIP),4,C,AC,,,N
10002644,5953,6002,2.5.1.06002,HISTOPAQUE,4,C,AC,,,N
10002645,5953,6003,2.5.1.06003,MAGNESIO,4,C,AC,,,N
10002646,5953,6004,2.5.1.06004,OXAMIDA,4,C,AC,,,N
10002647,5953,6005,2.5.1.06005,L-LISINA,4,C,AC,,,N
10002648,5953,6006,2.5.1.06006,L-SERINA,4,C,AC,,,N
10002649,5953,6007,2.5.1.06007,OXIDO DE PRASEODIMIO,4,C,AC,,,N
10002650,5953,6008,2.5.1.06008,LISOSTAFINA DE ESTAFILOCOCO,4,C,AC,,,N
10002651,5953,6009,2.5.1.06009,MELIBIOSA,4,C,AC,,,N
10002652,5953,6010,2.5.1.06010,MESO-INOSITOL,4,C,AC,,,N
10002653,5953,6011,2.5.1.06011,MIO-INOSITOL,4,C,AC,,,N
10002654,5953,6012,2.5.1.06012,OFLOXACINA,4,C,AC,,,N
10002655,5953,6013,2.5.1.06013,OPD,4,C,AC,,,N
10002656,5953,6014,2.5.1.06014,PROTEINA A,4,C,AC,,,N
10002657,5953,6015,2.5.1.06015,PROTEINASA-K,4,C,AC,,,N
10002658,5953,6018,2.5.1.06018,PIRAZINAMIDA,4,C,AC,,,N
10002659,5953,6019,2.5.1.06019,RAMINOSA,4,C,AC,,,N
10002660,5953,6020,2.5.1.06020,N-LAUROYL SARCOSINA,4,C,AC,,,N
10002661,5953,6022,2.5.1.06022,O-FENILENDIAMINA 2-HCLORURO,4,C,AC,,,N
10002662,5953,6023,2.5.1.06023,POLIETILENGLICOL,4,C,AC,,,N
10002663,5953,6024,2.5.1.06024,RESERPINA,4,C,AC,,,N
10002664,5953,6025,2.5.1.06025,RODAMINA 123,4,C,AC,,,N
10002665,5953,6026,2.5.1.06026,ROSA DE BENGALA,4,C,AC,,,N
10002666,5953,6027,2.5.1.06027,SULFATO AMONIO FERRICO,4,C,AC,,,N
10002667,5953,6028,2.5.1.06028,POTASIO,4,C,AC,,,N
10002668,5953,6029,2.5.1.06029,VERAPAMIL,4,C,AC,,,N
10002669,5953,6036,2.5.1.06036,DEOXINUCLEOTIDO,4,C,AC,,,N
10002670,5953,6102,2.5.1.06102,LITIO,4,C,AC,,,N
10002671,5953,6103,2.5.1.06103,TRIS-BASE,4,C,AC,,,N
10002672,5953,6107,2.5.1.06107,POTASIO HEXACIANO FERRATO III,4,C,AC,,,N
10002673,5953,6108,2.5.1.06108,AMONIACO P.A.,4,C,AC,,,N
10002674,5953,6110,2.5.1.06110,AZUL DE METILENO,4,C,AC,,,N
10002675,5953,6111,2.5.1.06111,AZIDA SODICA,4,C,AC,,,N
10002676,5953,6115,2.5.1.06115,BARIO,4,C,AC,,,N
10002677,5953,6119,2.5.1.06119,AMINO ANTIPIRINA P.A.,4,C,AC,,,N
10002678,5953,6129,2.5.1.06129,STANDARD DE ACENAFTENO,4,C,AC,,,N
10002679,5953,6130,2.5.1.06130,STANDARD DE FLUORENO,4,C,AC,,,N
10002680,5953,6131,2.5.1.06131,STANDARD DE ANTRACENO,4,C,AC,,,N
10002681,5953,6132,2.5.1.06132,STANDARD DE FLUORANTENO,4,C,AC,,,N
10002682,5953,6137,2.5.1.06137,SODIO SULFITO ANHIDRO,4,C,AC,,,N
10002683,5953,6139,2.5.1.06139,SELENIO,4,C,AC,,,N
10002684,5953,6143,2.5.1.06143,NYSTAIN,4,C,AC,,,N
10002685,5953,6147,2.5.1.06147,COLORANTE P/LASER,4,C,AC,,,N
10002686,5953,6155,2.5.1.06155,NIQUEL,4,C,AC,,,N
10002687,5953,6187,2.5.1.06187,LANTANO,4,C,AC,,,N
10002688,5953,6245,2.5.1.06245,AZUL DE PRUSIA,4,C,AC,,,N
10002689,5953,6249,2.5.1.06249,ACIDO NITRILOACETICO,4,C,AC,,,N
10002690,5953,6253,2.5.1.06253,1-CLORO 2,4,C,AC,,,N
10002691,5953,6254,2.5.1.06254,SILICA GEL,4,C,AC,,,N
10002692,5953,6263,2.5.1.06263,COLORANTE SUDAN BLACK,4,C,AC,,,N
10002693,5953,6298,2.5.1.06298,SODIO,4,C,AC,,,N
10002694,5953,6302,2.5.1.06302,SALES,4,C,AC,,,N
10002695,5953,6315,2.5.1.06315,MOLIBDENO,4,C,AC,,,N
10002696,5953,6316,2.5.1.06316,MOLIBDENO,4,C,AC,,,N
10002697,5953,6317,2.5.1.06317,CARBONO,4,C,AC,,,N
10002698,5953,6319,2.5.1.06319,NITROGENO,4,C,AC,,,N
10002699,5953,6320,2.5.1.06320,METANO,4,C,AC,,,N
10002700,5953,6351,2.5.1.06351,ACIDO OCTANO SULFURICO,4,C,AC,,,N
10002701,5953,6356,2.5.1.06356,TITANIO,4,C,AC,,,N
10002702,5953,6357,2.5.1.06357,CIRCON,4,C,AC,,,N
10002703,5953,6358,2.5.1.06358,SILICIO COLOIDAL,4,C,AC,,,N
10002704,5953,6382,2.5.1.06382,CLORO,4,C,AC,,,N
10002705,5953,6386,2.5.1.06386,HORMONA MARCADA DIETHYLBOESTRO,4,C,AC,,,N
10002706,5953,6405,2.5.1.06405,PRASEODIMIO,4,C,AC,,,N
10002707,5953,6412,2.5.1.06412,ZINC,4,C,AC,,,N
10002708,5953,6457,2.5.1.06457,POLEN,4,C,AC,,,N
10002709,5953,6458,2.5.1.06458,PROTEOSA,4,C,AC,,,N
10002710,5953,6466,2.5.1.06466,FOSFATO AL MANGANESO,4,C,AC,,,N
10002711,5953,6521,2.5.1.06521,CITRATO FERRICO,4,C,AC,,,N
10002712,5953,6536,2.5.1.06536,FORMAMIDA P.A.,4,C,AC,,,N
10002713,5953,6538,2.5.1.06538,KEROSENE P/ANALISIS,4,C,AC,,,N
10002714,5953,6540,2.5.1.06540,DODECANO,4,C,AC,,,N
10002715,5953,6581,2.5.1.06581,ACIDO TANICO,4,C,AC,,,N
10002716,5953,6606,2.5.1.06606,P-FENILENDIAMINA,4,C,AC,,,N
10002717,5953,6610,2.5.1.06610,CALCIO TERAPICO QUELANTE,4,C,AC,,,N
10002718,5953,6647,2.5.1.06647,BICARBONATO DE POTASIO,4,C,AC,,,N
10002719,5953,6674,2.5.1.06674,ACIDO FENICO,4,C,AC,,,N
10002720,5953,6675,2.5.1.06675,POLINUCLEOTIDOS,4,C,AC,,,N
10002721,5953,6679,2.5.1.06679,HIDROCLORURO,4,C,AC,,,N
10002722,5953,6686,2.5.1.06686,XILENO,4,C,AC,,,N
10002723,5953,6744,2.5.1.06744,CIRCONIO METALICO PIROTECNICO,4,C,AC,,,N
10002724,5953,6756,2.5.1.06756,BROMURO DE SODIO,4,C,AC,,,N
10002725,5953,6765,2.5.1.06765,QUIMICO FOTOGRAFICO,4,C,AC,,,N
10002726,5953,6767,2.5.1.06767,ACIDO CLOROPLATINICO,4,C,AC,,,N
10002727,5953,6768,2.5.1.06768,ALCOHOL BUTILICO,4,C,AC,,,N
10002728,5953,6769,2.5.1.06769,ALCOHOL PROPILICO,4,C,AC,,,N
10002729,5953,6770,2.5.1.06770,ALUMINA,4,C,AC,,,N
10002730,5953,6771,2.5.1.06771,BROMONAFTALENO,4,C,AC,,,N
10002731,5953,6773,2.5.1.06773,SULFATO CUPRICO,4,C,AC,,,N
10002732,5953,6774,2.5.1.06774,HEXILAMINA,4,C,AC,,,N
10002733,5953,6775,2.5.1.06775,CARBONATO DE N-DIBUTILO,4,C,AC,,,N
10002734,5953,6776,2.5.1.06776,CICLOHEXANO,4,C,AC,,,N
10002735,5953,6781,2.5.1.06781,CITRATO DE N-TRIBUTILO,4,C,AC,,,N
10002736,5953,6782,2.5.1.06782,DIETILAMINA,4,C,AC,,,N
10002737,5953,6784,2.5.1.06784,SODIO MONOFOSFATO,4,C,AC,,,N
10002738,5953,6785,2.5.1.06785,FLORISIL,4,C,AC,,,N
10002739,5953,6787,2.5.1.06787,ACIDO DECASULFONICO,4,C,AC,,,N
10002740,5953,6791,2.5.1.06791,ALBUMINA,4,C,AC,,,N
10002741,5953,6792,2.5.1.06792,FAST BLUE BB SALT,4,C,AC,,,N
10002742,5953,6798,2.5.1.06798,SULFATO DE ZINC,4,C,AC,,,N
10002743,5953,6844,2.5.1.06844,GAS MEDICINAL,4,C,AC,,,N
10002744,5953,6849,2.5.1.06849,MARCADOR DE SOLUCIONES,4,C,AC,,,N
